Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
31PVKUG_KFD,52AW00/31REKUP:31PVKUG_KFD.PNT\hist00,,,,,,,,0,4,,,,,,
31PVKUG_KFM,52AW00/31REKUP:31PVKUG_KFM.PNT\hist00,,,,,,,,0,4,,,,,,
31PVKUN_KF,52AW00/31REKUP:31PVKUN_KF.PNT\hist00,,,,,,,,0,8,,,,,,
31PVKUN_KFD,52AW00/31REKUP:31PVKUN_KFD.PNT\hist00,,,,,,,,0,8,,,,,,
31PVKUN_KFM,52AW00/31REKUP:31PVKUN_KFM.PNT\hist00,,,,,,,,0,8,,,,,,
31T101_4,52AW00/31REKUP:31T101_4.PNT\hist00,,,,,,,,0,400,,,,,,
31T101_5,52AW00/31REKUP:31T101_5.PNT\hist00,,,,,,,,0,400,,,,,,
31T101_6,52AW00/31REKUP:31T101_6.PNT\hist00,,,,,,,,0,400,,,,,,
31T114_1,52AW00/31REKUP:31T114_1.PNT\hist00,,,,,,,,0,400,,,,,,
31T114_2,52AW00/31REKUP:31T114_2.PNT\hist00,,,,,,,,0,400,,,,,,
31T114_3,52AW00/31REKUP:31T114_3.PNT\hist00,,,,,,,,0,400,,,,,,
31T114_4,52AW00/31REKUP:31T114_4.PNT\hist00,,,,,,,,0,400,,,,,,
31T114_5,52AW00/31REKUP:31T114_5.PNT\hist00,,,,,,,,0,400,,,,,,
31T114_6,52AW00/31REKUP:31T114_6.PNT\hist00,,,,,,,,0,400,,,,,,
31T173_4,52AW00/31REKUP:31T173_4.PNT\hist00,,,,,,,,0,600,,,,,,
31T174,52AW00/31REKUP:31T174.PNT\hist00,,,,,,,,0,1100,,,,,,
31T183,52AW00/31REKUP:31T183.PNT\hist00,,,,,,,,0,1100,,,,,,
31NH3TH_F,52AW00/31SBS_AO:31NH3TH_F.PNT\hist00,,,,,,,,0,8000,,,,,,
31NH3TH_FM,52AW00/31SBS_AO:31NH3TH_FM.PNT\hist00,,,,,,,,0,6300,,,,,,
31NH3TH_FQD,52AW00/31SBS_AO:31NH3TH_FQD.PNT\hist00,,,,,,,,0,180,,,,,,
31NH3TH_FQDM,52AW00/31SBS_AO:31NH3TH_FQDM.PNT\hist00,,,,,,,,0,125,,,,,,
31NH3TH_FQM,52AW00/31SBS_AO:31NH3TH_FQM.PNT\hist00,,,,,,,,0,5500,,,,,,
31NH3TH_FQMM,52AW00/31SBS_AO:31NH3TH_FQMM.PNT\hist00,,,,,,,,0,4000,,,,,,
31NH3TH_KF,52AW00/31SBS_AO:31NH3TH_KF.PNT\hist00,,,,,,,,0,1000,,,,,,
31NH3TH_KFD,52AW00/31SBS_AO:31NH3TH_KFD.PNT\hist00,,,,,,,,0,1000,,,,,,
31NH3TH_KFM,52AW00/31SBS_AO:31NH3TH_KFM.PNT\hist00,,,,,,,,0,1000,,,,,,
31OV123_F,52AW00/31SBS_AO:31OV123_F.PNT\hist00,,,,,,,,0,2000,,,,,,
31OV123_FQD,52AW00/31SBS_AO:31OV123_FQD.PNT\hist00,,,,,,,,0,50,,,,,,
31OV123_FQM,52AW00/31SBS_AO:31OV123_FQM.PNT\hist00,,,,,,,,0,1250,,,,,,
31OV123_KF,52AW00/31SBS_AO:31OV123_KF.PNT\hist00,,,,,,,,0,500,,,,,,
31OV123_KFD,52AW00/31SBS_AO:31OV123_KFD.PNT\hist00,,,,,,,,0,500,,,,,,
31OV123_KFM,52AW00/31SBS_AO:31OV123_KFM.PNT\hist00,,,,,,,,0,500,,,,,,
31OV12_F,52AW00/31SBS_AO:31OV12_F.PNT\hist00,,,,,,,,0,1600,,,,,,
31OV12_FQD,52AW00/31SBS_AO:31OV12_FQD.PNT\hist00,,,,,,,,0,32,,,,,,
31OV12_FQM,52AW00/31SBS_AO:31OV12_FQM.PNT\hist00,,,,,,,,0,1000,,,,,,
31OV12_KF,52AW00/31SBS_AO:31OV12_KF.PNT\hist00,,,,,,,,0,500,,,,,,
31OV12_KFD,52AW00/31SBS_AO:31OV12_KFD.PNT\hist00,,,,,,,,0,500,,,,,,
31OV12_KFM,52AW00/31SBS_AO:31OV12_KFM.PNT\hist00,,,,,,,,0,500,,,,,,
31PS178,52AW00/31SBS_AO:31PS178.PNT\hist00,,,,,,,,0,16,,,,,,
31PS179,52AW00/31SBS_AO:31PS179.PNT\hist00,,,,,,,,0,1.60000002,,,,,,
31PS180,52AW00/31SBS_AO:31PS180.PNT\hist00,,,,,,,,0,3,,,,,,
31PV_F,52AW00/31SBS_AO:31PV_F.PNT\hist00,,,,,,,,0,50,,,,,,
31PV_FQD,52AW00/31SBS_AO:31PV_FQD.PNT\hist00,,,,,,,,0,1250,,,,,,
31PV_FQM,52AW00/31SBS_AO:31PV_FQM.PNT\hist00,,,,,,,,0,40000,,,,,,
31PV_KF,52AW00/31SBS_AO:31PV_KF.PNT\hist00,,,,,,,,0,8,,,,,,
31PV_KFD,52AW00/31SBS_AO:31PV_KFD.PNT\hist00,,,,,,,,0,8,,,,,,
31PV_KFM,52AW00/31SBS_AO:31PV_KFM.PNT\hist00,,,,,,,,0,8,,,,,,
31LS131,52AW00/31SBS_AOK:31LS131.PNT\hist00,,,,,,,,-315,315,,,,,,
31TS101,52AW00/31SBS_AOK:31TS101.PNT\hist00,,,,,,,,0,400,,,,,,
31TS174,52AW00/31SBS_AOK:31TS174.PNT\hist00,,,,,,,,0,1100,,,,,,
31FC107,52AW00/31UKST:31FC107.PNT\hist00,,,,,,,,0,19649.46875,,,,,,
31FCC_F171,52AW00/31UKST:31FCC_F171.PNT\hist00,,,,,,,,0,2012.8848877,,,,,,
31FCC_T174,52AW00/31UKST:31FCC_T174.PNT\hist00,,,,,,,,0,1100,,,,,,
31FCC_TS174,52AW00/31UKST:31FCC_TS174.PNT\hist00,,,,,,,,0,1100,,,,,,
31G171,52AW00/31UKST:31G171.PNT\hist00,,,,,,,,0,100,,,,,,
31NG_KF,52AW00/31UKST:31NG_KF.PNT\hist00,,,,,,,,0,1000,,,,,,
31NG_KFD,52AW00/31UKST:31NG_KFD.PNT\hist00,,,,,,,,0,1000,,,,,,
31NG_KFM,52AW00/31UKST:31NG_KFM.PNT\hist00,,,,,,,,0,1000,,,,,,
31P187,52AW00/31UKST:31P187.PNT\hist00,,,,,,,,0,10,,,,,,
31PD171,52AW00/31UKST:31PD171.PNT\hist00,,,,,,,,0,2500,,,,,,
31T116,52AW00/31UKST:31T116.PNT\hist00,,,,,,,,-50,50,,,,,,
31PD_NG_VZ,52AW00/31UKST:31PD_NG_VZ.PNT\hist00,,,,,,,,-2.5,2.5,,,,,,
21PD_NG_VZ,52AW00/21UKST:21PD_NG_VZ.PNT\hist00,,,,,,,,-2.5,2.5,,,,,,
01L26_SUM,52AW00/01SKLAD:01L26_SUM.PNT\hist00,,,,,,,,0,954.55999756,,,,,,
01L26_4V,52AW00/01SKLAD:01L26_4V.PNT\hist00,,,,,,,,0,238.63999939,,,,,,
01L26_4,52AW00/01SKLAD:01L26_4.PNT\hist00,,,,,,,,0,6200,,,,,,
01L26_3V,52AW00/01SKLAD:01L26_3V.PNT\hist00,,,,,,,,0,238.63999939,,,,,,
01L26_3,52AW00/01SKLAD:01L26_3.PNT\hist00,,,,,,,,0,6200,,,,,,
01L26_2V,52AW00/01SKLAD:01L26_2V.PNT\hist00,,,,,,,,0,238.63999939,,,,,,
01L26_2,52AW00/01SKLAD:01L26_2.PNT\hist00,,,,,,,,0,6200,,,,,,
01L26_1V,52AW00/01SKLAD:01L26_1V.PNT\hist00,,,,,,,,0,238.63999939,,,,,,
01L26_1,52AW00/01SKLAD:01L26_1.PNT\hist00,,,,,,,,0,6200,,,,,,
O2L26_2SUM,52AW00/01SKLAD:O2L26_2SUM.PNT\hist00,,,,,,,,0,2686.51000977,,,,,,
01P22_2,52AW00/01SKLAD:01P22_2.PNT\hist00,,,,,,,,0,16,,,,,,
01P22_1,52AW00/01SKLAD:01P22_1.PNT\hist00,,,,,,,,0,16,,,,,,
01AK_DELTA_D,52AW00/01BALANCE:01AK_DELTA_D.PNT\hist00,,,,,,,,-3000,3000,,,,,,
01AK_DELTA_M,52AW00/01BALANCE:01AK_DELTA_M.PNT\hist00,,,,,,,,-93000,93000,,,,,,
01AK_REAL_D,52AW00/01BALANCE:01AK_REAL_D.PNT\hist00,,,,,,,,0,3000,,,,,,
01AK_REAL_M,52AW00/01BALANCE:01AK_REAL_M.PNT\hist00,,,,,,,,0,93000,,,,,,
01PLAN_D1,52AW00/01BALANCE:01PLAN_D1.PNT\hist00,,,,,,,,0,3000,,,,,,
01PLAN_M1,52AW00/01BALANCE:01PLAN_M1.PNT\hist00,,,,,,,,0,93000,,,,,,
01AK_ASM_D,52AW00/01BALANCE:01AK_ASM_D.PNT\hist00,,,,,,,,0,3000,,,,,,
01AK_XR_L26,52AW00/01BALANCE:01AK_XR_L26.PNT\hist00,,,,,,,,0,2090,,,,,,
01AM11_D,52AW00/01BALANCE:01AM11_D.PNT\hist00,,,,,,,,0,125,,,,,,
01AM21_D,52AW00/01BALANCE:01AM21_D.PNT\hist00,,,,,,,,0,125,,,,,,
01AM31_D,52AW00/01BALANCE:01AM31_D.PNT\hist00,,,,,,,,0,125,,,,,,
01NG_FQD,52AW00/01BALANCE:01NG_FQD.PNT\hist00,,,,,,,,0,107,,,,,,
01PAR_FQD,52AW00/01BALANCE:01PAR_FQD.PNT\hist00,,,,,,,,0,1070,,,,,,
01UMV_FQD,52AW00/01BALANCE:01UMV_FQD.PNT\hist00,,,,,,,,0,2.5999999,,,,,,
12OV_FQD,52AW00/01BALANCE:12OV_FQD.PNT\hist00,,,,,,,,0,500,,,,,,
01AK_OTG_DAY,52AW00/01BALANCE:01AK_OTG_DAY.PNT\hist00,,,,,,,,-147,147,,,,,,
01GAM_FQD,52AW00/01BALANCE:01GAM_FQD.PNT\hist00,,,,,,,,0,125,,,,,,
01JAM_FQD,52AW00/01BALANCE:01JAM_FQD.PNT\hist00,,,,,,,,0,500,,,,,,
01EA_FQD,52AW00/01BALANCE:01EA_FQD.PNT\hist00,,,,,,,,0,150000,,,,,,
01EA_NN_FQD,52AW00/01BALANCE:01EA_NN_FQD.PNT\hist00,,,,,,,,0,10000,,,,,,
01AK11_D,52AW00/01BALANCE:01AK11_D.PNT\hist00,,,,,,,,0,450,,,,,,
01AK21_D,52AW00/01BALANCE:01AK21_D.PNT\hist00,,,,,,,,0,450,,,,,,
01AK31_D,52AW00/01BALANCE:01AK31_D.PNT\hist00,,,,,,,,0,450,,,,,,
01OV_FQD,52AW00/01BALANCE:01OV_FQD.PNT\hist00,,,,,,,,0,156000,,,,,,
01LC9,52AW00/01AMIAK:01LC9.PNT\hist00,,,,,,,,450,2800,,,,,,
01P9,52AW00/01AMIAK:01P9.PNT\hist00,,,,,,,,0,10,,,,,,
01TC9,52AW00/01AMIAK:01TC9.PNT\hist00,,,,,,,,-50,150,,,,,,
01JAM_FQD,52AW00/01BALANCE:01JAM_FQD.PNT\hist00,,,,,,,,0,1000,,,,,,
01AM11_RSO,52AW00/01BALANCE:01AM11_RSO.PNT\hist00,,,,,,,,0,3.5999999,,,,,,
01AM21_RSO,52AW00/01BALANCE:01AM21_RSO.PNT\hist00,,,,,,,,0,3.5999999,,,,,,
01AM31_RSO,52AW00/01BALANCE:01AM31_RSO.PNT\hist00,,,,,,,,0,3.5999999,,,,,,
01L26_1A,52AW00/01SKLAD:01L26_1A.PNT\hist00,,,,,,,,0,6200,,,,,,
01KND_FQD,52AW00/01BALANCE:01KND_FQD.PNT\hist00,,,,,,,,0,2000,,,,,,
01OTG_Q_CAR,52AW00/01BALANCE:01OTG_Q_CAR.PNT\hist00,,,,,,,,0.44999999,0.60000002,,,,,,
01OTG_CAR_D,52AW00/01BALANCE:01OTG_CAR_D.PNT\hist00,,,,,,,,0,100,,,,,,
01OTG_MAGN_D,52AW00/01BALANCE:01OTG_MAGN_D.PNT\hist00,,,,,,,,0,100,,,,,,
