Tag Name;Address;Data Type;Respect Data Type;Client Access;Scan Rate;Scaling;Raw Low;Raw High;Scaled Low;Scaled High;Scaled Data Type;Clamp Low;Clamp High;Eng Units;Description;Negate Value
22T108_3;52AW00/22ABSOR:22T108_3.PNT\hist00;;;;;;;;0;150;;;;град.С;Т ХГ Вых.подогр.6;
22T108_5;52AW00/22ABSOR:22T108_5.PNT\hist00;;;;;;;;0;400;;;;град.С;Т НГ за подогр.1;
22T108_6;52AW00/22ABSOR:22T108_6.PNT\hist00;;;;;;;;0;150;;;;град.С;Т НГ за холод.7;
22F113;52AW00/22GTT:22F113.PNT\hist00;;;;;;;;0;1038.555;;;;м3/ч;F обор. воды на ГТТ;
22P181;52AW00/22GTT:22P181.PNT\hist00;;;;;;;;0;10;;;;кг/см2;Р воздуха за нагнет 1г;
22T173_1;52AW00/22GTT:22T173_1.PNT\hist00;;;;;;;;0;200;;;;град.С;Т воздуха за нагнет 1г;
22HCV170;52AW00/22GTT:22HCV170.PNT\hist00;;;;;;;;0;100;;;;%;Дист.Упр.Рег.Клап. возд.ГТТиТехн;
22SCS171_1;52AW00/22GTT:22SCS171_1.PNT\hist00;;;;;;;;0;6000;;;;об/мин;"Регулятор Скор. вращения турб. ";
22SCS171_2;52AW00/22GTT:22SCS171_2.PNT\hist00;;;;;;;;0;6000;;;;об/мин;"Регулятор Скор. вращения турб. ";
22SCS171_3;52AW00/22GTT:22SCS171_3.PNT\hist00;;;;;;;;0;6000;;;;об/мин;"Регулятор Скор. вращения турб. ";
22T170_3;52AW00/22GTT:22T170_3.PNT\hist00;;;;;;;;0;100;;;;град.С;Т Воды до маслоохлад.;
22T170_4;52AW00/22GTT:22T170_4.PNT\hist00;;;;;;;;0;100;;;;град.С;Т Воды за маслоохлад.;
22T170_5;52AW00/22GTT:22T170_5.PNT\hist00;;;;;;;;0;100;;;;град.С;Т Воды за воздухоохл.;
22T170_6;52AW00/22GTT:22T170_6.PNT\hist00;;;;;;;;0;100;;;;град.С;Т воздуха за ВоздОхл 1д;
22T173_2;52AW00/22GTT:22T173_2.PNT\hist00;;;;;;;;0;200;;;;град.С;Т воздуха из компр. 1а;
22P128;52AW00/22KONV:22P128.PNT\hist00;;;;;;;;0;10;;;;кг/см2;Р АВС после смесит.2;
22F102;52AW00/22KONV:22F102.PNT\hist00;;;;;;;;0;62504.89;;;;м3/ч;F возд (А) в смесит. 2;
22FC101;52AW00/22KONV:22FC101.PNT\hist00;;;;;;;;0;7803.259;;;;м3/ч;F ГА в смесит. 2;
22FFCV101;52AW00/22KONV:22FFCV101.PNT\hist00;;;;;;;;0;100;;;;%;"Клап.Соотн ГА/Возд ";
22FS101;52AW00/22KONV:22FS101.PNT\hist00;;;;;;;;0;7803.259;;;;м3/ч;F ГА Блок. в смесит. 2;
22FS102;52AW00/22KONV:22FS102.PNT\hist00;;;;;;;;0;62504.89;;;;м3/ч;F возд (В) Блок. в смесит. 2;
22G101;52AW00/22KONV:22G101.PNT\hist00;;;;;;;;0;100;;;;%;Клап.Соотн ГА/Возд положение;
22P101A;52AW00/22KONV:22P101A.PNT\hist00;;;;;;;;0;10;;;;кг/см2;"Р ГА в смеситель 2 ";
22P101B;52AW00/22KONV:22P101B.PNT\hist00;;;;;;;;0;10;;;;кг/см2;"Р ГА в смеситель 2 ";
22P127A;52AW00/22KONV:22P127A.PNT\hist00;;;;;;;;0;10;;;;кг/см2;Р возд (А) в смесит. 2;
22P127B;52AW00/22KONV:22P127B.PNT\hist00;;;;;;;;0;10;;;;кг/см2;Р возд (В) в смесит. 2;
22T101A;52AW00/22KONV:22T101A.PNT\hist00;;;;;;;;0;200;;;;град.С;"Т ГА в смеситель 2 ";
22T101B;52AW00/22KONV:22T101B.PNT\hist00;;;;;;;;0;200;;;;град.С;"Т ГА в смеситель 2 ";
22T127A;52AW00/22KONV:22T127A.PNT\hist00;;;;;;;;0;200;;;;град.С;Т возд (А) в смесит. 2;
22T127B;52AW00/22KONV:22T127B.PNT\hist00;;;;;;;;0;200;;;;град.С;Т возд (В) в смесит. 2;
22T103;52AW00/22KONV:22T103.PNT\hist00;;;;;;;;0;400;;;;град.С;Т НГ на Вых. КУН;
22TS102_1;52AW00/22KONV:22TS102_1.PNT\hist00;;;;;;;;0;1100;;;;град.С;Т под сетками конт. Апар.п.2;
22TS102_2;52AW00/22KONV:22TS102_2.PNT\hist00;;;;;;;;0;1100;;;;град.С;Т под сетками конт. Апар.п.2;
22TS102_3;52AW00/22KONV:22TS102_3.PNT\hist00;;;;;;;;0;1100;;;;град.С;Т под сетками конт. Апар.п.2;
22PS176;52AW00/22MASLO:22PS176.PNT\hist00;;;;;;;;0;10;;;;кг/см2;"Р напорного масла ";
22T170_1;52AW00/22MASLO:22T170_1.PNT\hist00;;;;;;;;0;100;;;;град.С;Т масла до маслоохлад.;
22T170_2;52AW00/22MASLO:22T170_2.PNT\hist00;;;;;;;;0;100;;;;град.С;Т масла за маслоохлад.;
22HCV101;52AW00/22NH3:22HCV101.PNT\hist00;;;;;;;;0;100;;;;%;Дист. упр. клап.ГА в завод. сеть;
22LC108;52AW00/22NH3:22LC108.PNT\hist00;;;;;;;;700;1100;;;;мм;Рег.L ЖА в испарит. 11;
22LCV108;52AW00/22NH3:22LCV108.PNT\hist00;;;;;;;;0;100;;;;%;Клап.рег.L ЖА в испарит. 11;
22PC110;52AW00/22NH3:22PC110.PNT\hist00;;;;;;;;0;20;;;;кг/см2;Рег.Р ГА подач.Пар за испарит. 11;
22PCV110;52AW00/22NH3:22PCV110.PNT\hist00;;;;;;;;0;100;;;;%;Клап.рег.Р ГА за испарит. 11;
22TC112;52AW00/22NH3:22TC112.PNT\hist00;;;;;;;;0;200;;;;град.С;Рег.Т ГА подач.Пар  в подогр.11г;
22TCV112;52AW00/22NH3:22TCV112.PNT\hist00;;;;;;;;0;100;;;;%;Клап.рег.Т ГА  в подогр.11г;
22TS112;52AW00/22NH3:22TS112.PNT\hist00;;;;;;;;0;200;;;;град.С;Авар.сигн.Т ГА  в подогр.11г;
22FC106;52AW00/22OXG:22FC106.PNT\hist00;;;;;;;;0;84.51573;;;;м3/ч;Рег. F ГА  в РСО;
22FCV106;52AW00/22OXG:22FCV106.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап. F ГА  в РСО;
22T109_2;52AW00/22OXG:22T109_2.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т ХГ до РСО ";
22T109_4;52AW00/22OXG:22T109_4.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т НГ за подог.ХГ ";
22T109_5;52AW00/22OXG:22T109_5.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т ХГ после РСО ";
22T109_7;52AW00/22OXG:22T109_7.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т ХГ в зоне реак. ";
22T109_8;52AW00/22OXG:22T109_8.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т ХГ после окис. ";
22T109_9;52AW00/22OXG:22T109_9.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т ХГ в зоне реак. ";
22PS182_1;52AW00/22PODSH_AO:22PS182_1.PNT\hist00;;;;;;;;0;6;;;;кг/см2;АварСигнОсевСдвига  РотораТурбины;
22PS182_2;52AW00/22PODSH_AO:22PS182_2.PNT\hist00;;;;;;;;0;6;;;;кг/см2;АварСигнОсевСдвига  РотораТурбины;
22PS183_1;52AW00/22PODSH_AO:22PS183_1.PNT\hist00;;;;;;;;0;6;;;;кг/см2;АварСигнОсевСдвига  РотораНагнет.;
22PS183_2;52AW00/22PODSH_AO:22PS183_2.PNT\hist00;;;;;;;;0;6;;;;кг/см2;АварСигнОсевСдвига  РотораНагнет.;
22TS177_1;52AW00/22PODSH_AO:22TS177_1.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
22TS177_2;52AW00/22PODSH_AO:22TS177_2.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
22TS177_3;52AW00/22PODSH_AO:22TS177_3.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
22TS177_4;52AW00/22PODSH_AO:22TS177_4.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
22TS177_5;52AW00/22PODSH_AO:22TS177_5.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
22TS177_6;52AW00/22PODSH_AO:22TS177_6.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
22TS177_7;52AW00/22PODSH_AO:22TS177_7.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
22TS177_8;52AW00/22PODSH_AO:22TS177_8.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
22TS178_1;52AW00/22PODSH_AO:22TS178_1.PNT\hist00;;;;;;;;0;100;;;;град.С;Т опор. Подшипника компрессора;
22TS178_2;52AW00/22PODSH_AO:22TS178_2.PNT\hist00;;;;;;;;0;100;;;;град.С;Т опор. Подшипника турбины;
22TS178_3;52AW00/22PODSH_AO:22TS178_3.PNT\hist00;;;;;;;;0;100;;;;град.С;Т упор. Подшипника турбины;
22TS178_4;52AW00/22PODSH_AO:22TS178_4.PNT\hist00;;;;;;;;0;100;;;;град.С;Т упор. Подшипника турбины;
22TS178_5;52AW00/22PODSH_AO:22TS178_5.PNT\hist00;;;;;;;;0;100;;;;град.С;Т перед. Подшип-ка нагнетателя;
22TS178_6;52AW00/22PODSH_AO:22TS178_6.PNT\hist00;;;;;;;;0;100;;;;град.С;Т упор. Подшипника нагнетателя;
22TS178_7;52AW00/22PODSH_AO:22TS178_7.PNT\hist00;;;;;;;;0;100;;;;град.С;Т задн. Подшипника нагнетателя;
22TS179_1;52AW00/22PODSH_AO:22TS179_1.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника РД;
22TS179_2;52AW00/22PODSH_AO:22TS179_2.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника РД;
22TS179_3;52AW00/22PODSH_AO:22TS179_3.PNT\hist00;;;;;;;;0;100;;;;град.С;Т обмотки статора РД;
22EA_RD;52AW00/22RD:22EA_RD.PNT\hist00;;;;;;;;-1500;1500;;;;квт;Мощность  РД;
22IA_RD;52AW00/22RD:22IA_RD.PNT\hist00;;;;;;;;0;150;;;;А;Ток статора  РД;
22P193;52AW00/22RD:22P193.PNT\hist00;;;;;;;;0;1000;;;;мм;"Положение экранов ЖРС ";
22T192;52AW00/22RD:22T192.PNT\hist00;;;;;;;;0;100;;;;град.С;Т электролита  ЖРС;
22F132;52AW00/22REKUP:22F132.PNT\hist00;;;;;;;;0;12.52244;;;;м3/ч;F пит. Воды в КУГ;
22F133;52AW00/22REKUP:22F133.PNT\hist00;;;;;;;;0;39.57908;;;;м3/ч;Fпит. Воды в КУН;
22T174;52AW00/22REKUP:22T174.PNT\hist00;;;;;;;;0;1100;;;;град.С;Т ОХГ  перед ГТТ;
22LC130;52AW00/22REKUP:22LC130.PNT\hist00;;;;;;;;-315;315;;;;мм;Рег.L пит. Воды в КУГ;
22LCV130;52AW00/22REKUP:22LCV130.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.L  в КУГ;
22LC131;52AW00/22REKUP:22LC131.PNT\hist00;;;;;;;;-315;315;;;;мм;Рег.L пит. Воды в КУН;
22LCV131;52AW00/22REKUP:22LCV131.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.L  в КУН;
22P135;52AW00/22REKUP:22P135.PNT\hist00;;;;;;;;0;20;;;;кг/см2;Р перег. пара из КУН;
22P136;52AW00/22REKUP:22P136.PNT\hist00;;;;;;;;0;20;;;;кг/см2;Р перег. пара из КУГ;
22PD170;52AW00/22REKUP:22PD170.PNT\hist00;;;;;;;;0;2,5;;;;кг/см2;Пер.Р Возд./ХГ Нагн.1г/ГТТ;
22T101_4;52AW00/22REKUP:22T101_4.PNT\hist00;;;;;;;;0;400;;;;град.С;Т перег. пара из КУН;
22T101_5;52AW00/22REKUP:22T101_5.PNT\hist00;;;;;;;;0;400;;;;град.С;Т ХГ после КУГ;
22T101_6;52AW00/22REKUP:22T101_6.PNT\hist00;;;;;;;;0;400;;;;град.С;Т перег. пара из КУГ;
22T114_1;52AW00/22REKUP:22T114_1.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
22T114_2;52AW00/22REKUP:22T114_2.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
22T114_3;52AW00/22REKUP:22T114_3.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
22T114_4;52AW00/22REKUP:22T114_4.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
22T114_5;52AW00/22REKUP:22T114_5.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
22T114_6;52AW00/22REKUP:22T114_6.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
22T173_4;52AW00/22REKUP:22T173_4.PNT\hist00;;;;;;;;0;600;;;;град.С;Т газов  после ГТТ;
22T183;52AW00/22REKUP:22T183.PNT\hist00;;;;;;;;0;1100;;;;град.С;Т газов из УКСТ 1в;
22PS178;52AW00/22SBS_AO:22PS178.PNT\hist00;;;;;;;;0;16;;;;кг/см2;Р ПГ  до Стоп. Отсек.;
22PS179;52AW00/22SBS_AO:22PS179.PNT\hist00;;;;;;;;0;1,6;;;;кг/см2;Р масла смазки в ГТТ-3М;
22PS180;52AW00/22SBS_AO:22PS180.PNT\hist00;;;;;;;;0;3;;;;кг/см2;Р воздуха из компр. 1а;
22TS174;52AW00/22SBS_AOK:22TS174.PNT\hist00;;;;;;;;0;1100;;;;град.С;Т ОХГ Блок. перед ГТТ;
22LS131;52AW00/22SBS_AOK:22LS131.PNT\hist00;;;;;;;;-315;315;;;;мм;Авар.L пит. Воды в КУН;
22TS101;52AW00/22SBS_AOK:22TS101.PNT\hist00;;;;;;;;0;400;;;;град.С;Т АВС после смесит.3;
22FC171;52AW00/22UKST:22FC171.PNT\hist00;;;;;;;;0;2012.785;;;;м3/ч;Расход ПГ в УКСТ;
22HCV171;52AW00/22UKST:22HCV171.PNT\hist00;;;;;;;;0;100;;;;%;"Упр. РК скорости вращения турб. ";
22PD171;52AW00/22UKST:22PD171.PNT\hist00;;;;;;;;0;2500;;;;кгс/м2;Перепад ПГ в УКСТ;
22T116;52AW00/22UKST:22T116.PNT\hist00;;;;;;;;-50;50;;;;град.С;Т ПГ в УКСТ;
22FC107;52AW00/22UKST:22FC107.PNT\hist00;;;;;;;;0;15679.61;;;;м3/ч;F воздуха  в УКСТ 1в;
22HCV107;52AW00/22UKST:22HCV107.PNT\hist00;;;;;;;;0;100;;;;%;Дист.Упр.Рег.Клап. возд. в КСТ 1в;
22G171;52AW00/22UKST:22G171.PNT\hist00;;;;;;;;0;100;;;;%;"Полож. РК скорости вращения турб. ";
22P187;52AW00/22UKST:22P187.PNT\hist00;;;;;;;;0;10;;;;кг/см2;"РПГ после РК  cкорости турб. ";
32F103;52AW00/32ABSOR:32F103.PNT\hist00;;;;;;;;0;14620.52;;;;м3/ч;F доб. Воздуха НГ и прод.кол.;
32F111_1;52AW00/32ABSOR:32F111_1.PNT\hist00;;;;;;;;0;1072.343;;;;м3/ч;F об. Воды (1) на абсорб.;
32F111_2;52AW00/32ABSOR:32F111_2.PNT\hist00;;;;;;;;0;820.001;;;;м3/ч;F об. Воды (2) на абсорб.;
32FC104;52AW00/32ABSOR:32FC104.PNT\hist00;;;;;;;;0;9479.635;;;;м3/ч;Рег.F воздуха в прод.Кол.12;
32FCV104;52AW00/32ABSOR:32FCV104.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.F воздуха в прод.Кол.12;
32FC110;52AW00/32ABSOR:32FC110.PNT\hist00;;;;;;;;0;9.986808;;;;м3/ч;Рег.F КСП в абс.Колон.8;
32FCV110;52AW00/32ABSOR:32FCV110.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.F КСП в абс.Колон.8;
32F105;52AW00/32ABSOR:32F105.PNT\hist00;;;;;;;;0;25;;;;м3/ч;F кислоты с агрегата;
32Q105;52AW00/32ABSOR:32Q105.PNT\hist00;;;;;;;;50;60;;;;%;Q кислоты с агрегата;
32T108_4;52AW00/32ABSOR:32T108_4.PNT\hist00;;;;;;;;0;150;;;;град.С;Т кислоты за прод.Кол.12;
32LC105;52AW00/32ABSOR:32LC105.PNT\hist00;;;;;;;;430;830;;;;мм;Рег.L кислоты в прод.Кол.12;
32LCV105;52AW00/32ABSOR:32LCV105.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.L кислоты в прод.Кол.12;
32T108_1;52AW00/32ABSOR:32T108_1.PNT\hist00;;;;;;;;0;150;;;;град.С;Т НГ в абс.Колон.8;
32T108_2;52AW00/32ABSOR:32T108_2.PNT\hist00;;;;;;;;0;150;;;;град.С;Т кислоты в кубе абс.кол;
32T108_3;52AW00/32ABSOR:32T108_3.PNT\hist00;;;;;;;;0;150;;;;град.С;Т ХГ Вых.подогр.6;
32T108_5;52AW00/32ABSOR:32T108_5.PNT\hist00;;;;;;;;0;400;;;;град.С;Т НГ за подогр.1;
32T108_6;52AW00/32ABSOR:32T108_6.PNT\hist00;;;;;;;;0;150;;;;град.С;Т НГ за холод.7;
32F113;52AW00/32GTT:32F113.PNT\hist00;;;;;;;;0;1038.555;;;;м3/ч;F обор. воды на ГТТ;
32P181;52AW00/32GTT:32P181.PNT\hist00;;;;;;;;0;10;;;;кг/см2;Р воздуха за нагнет 1г;
32T173_1;52AW00/32GTT:32T173_1.PNT\hist00;;;;;;;;0;200;;;;град.С;Т воздуха за нагнет 1г;
32HCV170;52AW00/32GTT:32HCV170.PNT\hist00;;;;;;;;0;100;;;;%;Дист.Упр.Рег.Клап. возд.ГТТиТехн;
32SCS171_1;52AW00/32GTT:32SCS171_1.PNT\hist00;;;;;;;;0;6000;;;;об/мин;"Регулятор Скор. вращения турб. ";
32SCS171_2;52AW00/32GTT:32SCS171_2.PNT\hist00;;;;;;;;0;6000;;;;об/мин;"Регулятор Скор. вращения турб. ";
32SCS171_3;52AW00/32GTT:32SCS171_3.PNT\hist00;;;;;;;;0;6000;;;;об/мин;"Регулятор Скор. вращения турб. ";
32T170_3;52AW00/32GTT:32T170_3.PNT\hist00;;;;;;;;0;100;;;;град.С;Т Воды до маслоохлад.;
32T170_4;52AW00/32GTT:32T170_4.PNT\hist00;;;;;;;;0;100;;;;град.С;Т Воды за маслоохлад.;
32T170_5;52AW00/32GTT:32T170_5.PNT\hist00;;;;;;;;0;100;;;;град.С;Т Воды за воздухоохл.;
32T170_6;52AW00/32GTT:32T170_6.PNT\hist00;;;;;;;;0;100;;;;град.С;Т воздуха за ВоздОхл 1д;
32T173_2;52AW00/32GTT:32T173_2.PNT\hist00;;;;;;;;0;200;;;;град.С;Т воздуха из компр. 1а;
32P128;52AW00/32KONV:32P128.PNT\hist00;;;;;;;;0;10;;;;кг/см2;Р АВС после смесит.2;
32F102;52AW00/32KONV:32F102.PNT\hist00;;;;;;;;0;61263.83;;;;м3/ч;F возд (А) в смесит. 2;
32FC101;52AW00/32KONV:32FC101.PNT\hist00;;;;;;;;0;7813.814;;;;м3/ч;F ГА в смесит. 2;
